Waf: Entering directory `/Users/sangheon/Desktop/ns-3-dev/build'
[1934/1986] Compiling scratch/dumbbell.cc
[1948/1986] Linking build/scratch/dumbbell
Waf: Leaving directory `/Users/sangheon/Desktop/ns-3-dev/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (4.889s)
flow3  15.4s: 	22.6406 Mbit/s
flow0  15.5s: 	22.6835 Mbit/s
flow1  15.5s: 	22.7693 Mbit/s
flow2  15.5s: 	22.6406 Mbit/s
flow3  15.5s: 	22.7693 Mbit/s
flow0  15.6s: 	22.6835 Mbit/s
flow1  15.6s: 	22.6835 Mbit/s
flow2  15.6s: 	22.7264 Mbit/s
flow3  15.6s: 	22.7264 Mbit/s
flow0  15.7s: 	22.7693 Mbit/s
flow1  15.7s: 	22.7264 Mbit/s
flow2  15.7s: 	22.7264 Mbit/s
flow3  15.7s: 	22.6406 Mbit/s
flow0  15.8s: 	22.6835 Mbit/s
flow1  15.8s: 	22.7264 Mbit/s
flow2  15.8s: 	22.6835 Mbit/s
flow3  15.8s: 	22.7693 Mbit/s
flow0  15.9s: 	22.7264 Mbit/s
flow1  15.9s: 	22.6406 Mbit/s
flow2  15.9s: 	22.7264 Mbit/s
flow3  15.9s: 	22.7264 Mbit/s
flow0  16s: 	22.7264 Mbit/s
flow1  16s: 	22.7693 Mbit/s
flow2  16s: 	22.7264 Mbit/s
flow3  16s: 	22.6406 Mbit/s
flow0  16.1s: 	22.6406 Mbit/s
flow1  16.1s: 	22.7693 Mbit/s
flow2  16.1s: 	22.6835 Mbit/s
flow3  16.1s: 	22.7693 Mbit/s
flow0  16.2s: 	22.7693 Mbit/s
flow1  16.2s: 	22.6406 Mbit/s
flow2  16.2s: 	22.7693 Mbit/s
flow3  16.2s: 	22.6406 Mbit/s
flow0  16.3s: 	22.7264 Mbit/s
flow1  16.3s: 	22.7264 Mbit/s
flow2  16.3s: 	22.6406 Mbit/s
flow3  16.3s: 	22.7693 Mbit/s
flow0  16.4s: 	22.6406 Mbit/s
flow1  16.4s: 	22.7693 Mbit/s
flow2  16.4s: 	22.7264 Mbit/s
flow3  16.4s: 	22.7264 Mbit/s
flow0  16.5s: 	22.7693 Mbit/s
flow1  16.5s: 	22.6406 Mbit/s
flow2  16.5s: 	22.7693 Mbit/s
flow3  16.5s: 	22.6406 Mbit/s
flow0  16.6s: 	22.6835 Mbit/s
flow1  16.6s: 	22.7693 Mbit/s
flow2  16.6s: 	22.6406 Mbit/s
flow3  16.6s: 	22.7693 Mbit/s
flow0  16.7s: 	22.7264 Mbit/s
flow1  16.7s: 	22.6406 Mbit/s
flow2  16.7s: 	22.7693 Mbit/s
flow3  16.7s: 	22.6835 Mbit/s
flow0  16.8s: 	22.7264 Mbit/s
flow1  16.8s: 	22.7264 Mbit/s
flow2  16.8s: 	22.6835 Mbit/s
flow3  16.8s: 	22.7264 Mbit/s
flow0  16.9s: 	22.6835 Mbit/s
flow1  16.9s: 	22.7693 Mbit/s
flow2  16.9s: 	22.6835 Mbit/s
flow3  16.9s: 	22.7264 Mbit/s
flow0  17s: 	22.7264 Mbit/s
flow1  17s: 	22.6406 Mbit/s
flow2  17s: 	22.7693 Mbit/s
flow3  17s: 	22.6835 Mbit/s
flow0  17.1s: 	22.855 Mbit/s
flow1  17.1s: 	22.9837 Mbit/s
flow2  17.1s: 	22.0832 Mbit/s
flow3  17.1s: 	22.9408 Mbit/s
flow0  17.2s: 	23.3267 Mbit/s
flow1  17.2s: 	23.1981 Mbit/s
flow2  17.2s: 	21.0541 Mbit/s
flow3  17.2s: 	23.2838 Mbit/s
flow0  17.3s: 	23.0694 Mbit/s
flow1  17.3s: 	23.0694 Mbit/s
flow2  17.3s: 	21.5686 Mbit/s
flow3  17.3s: 	23.1123 Mbit/s
flow0  17.4s: 	23.4982 Mbit/s
flow1  17.4s: 	22.6835 Mbit/s
flow2  17.4s: 	21.8259 Mbit/s
flow3  17.4s: 	22.855 Mbit/s
flow0  17.5s: 	24.4845 Mbit/s
flow1  17.5s: 	22.169 Mbit/s
flow2  17.5s: 	22.2976 Mbit/s
flow3  17.5s: 	21.9117 Mbit/s
flow0  17.6s: 	23.4125 Mbit/s
flow1  17.6s: 	22.4262 Mbit/s
flow2  17.6s: 	22.4691 Mbit/s
flow3  17.6s: 	22.512 Mbit/s
flow0  17.7s: 	22.7693 Mbit/s
flow1  17.7s: 	22.855 Mbit/s
flow2  17.7s: 	22.4691 Mbit/s
flow3  17.7s: 	22.7693 Mbit/s
flow0  17.8s: 	22.7264 Mbit/s
flow1  17.8s: 	22.6835 Mbit/s
flow2  17.8s: 	22.7264 Mbit/s
flow3  17.8s: 	22.7264 Mbit/s
flow0  17.9s: 	22.6406 Mbit/s
flow1  17.9s: 	22.7693 Mbit/s
flow2  17.9s: 	22.7693 Mbit/s
flow3  17.9s: 	22.6406 Mbit/s
flow0  18s: 	22.7693 Mbit/s
flow1  18s: 	22.6835 Mbit/s
flow2  18s: 	22.6406 Mbit/s
flow3  18s: 	22.7693 Mbit/s
flow0  18.1s: 	22.6406 Mbit/s
flow1  18.1s: 	22.6835 Mbit/s
flow2  18.1s: 	22.7693 Mbit/s
flow3  18.1s: 	22.7693 Mbit/s
flow0  18.2s: 	22.7693 Mbit/s
flow1  18.2s: 	22.7693 Mbit/s
flow2  18.2s: 	22.6406 Mbit/s
flow3  18.2s: 	22.6406 Mbit/s
flow0  18.3s: 	22.7264 Mbit/s
flow1  18.3s: 	22.6835 Mbit/s
flow2  18.3s: 	22.7264 Mbit/s
flow3  18.3s: 	22.7264 Mbit/s
flow0  18.4s: 	22.6406 Mbit/s
flow1  18.4s: 	22.7264 Mbit/s
flow2  18.4s: 	22.7693 Mbit/s
flow3  18.4s: 	22.6835 Mbit/s
flow0  18.5s: 	22.7693 Mbit/s
flow1  18.5s: 	22.7264 Mbit/s
flow2  18.5s: 	22.6406 Mbit/s
flow3  18.5s: 	22.7264 Mbit/s
flow0  18.6s: 	22.7264 Mbit/s
flow1  18.6s: 	22.6406 Mbit/s
flow2  18.6s: 	22.7693 Mbit/s
flow3  18.6s: 	22.7264 Mbit/s
flow0  18.7s: 	22.6835 Mbit/s
flow1  18.7s: 	22.7693 Mbit/s
flow2  18.7s: 	22.6835 Mbit/s
flow3  18.7s: 	22.6835 Mbit/s
flow0  18.8s: 	22.7264 Mbit/s
flow1  18.8s: 	22.7264 Mbit/s
flow2  18.8s: 	22.6835 Mbit/s
flow3  18.8s: 	22.7264 Mbit/s
flow0  18.9s: 	22.6406 Mbit/s
flow1  18.9s: 	22.6835 Mbit/s
flow2  18.9s: 	22.7693 Mbit/s
flow3  18.9s: 	22.7693 Mbit/s
flow0  19s: 	22.7693 Mbit/s
flow1  19s: 	22.7264 Mbit/s
flow2  19s: 	22.6835 Mbit/s
flow3  19s: 	22.6406 Mbit/s
flow0  19.1s: 	22.7693 Mbit/s
flow1  19.1s: 	22.6835 Mbit/s
flow2  19.1s: 	22.6835 Mbit/s
flow3  19.1s: 	22.7264 Mbit/s
flow0  19.2s: 	22.6406 Mbit/s
flow1  19.2s: 	22.7264 Mbit/s
flow2  19.2s: 	22.7693 Mbit/s
flow3  19.2s: 	22.7264 Mbit/s
flow0  19.3s: 	22.7264 Mbit/s
flow1  19.3s: 	22.7693 Mbit/s
flow2  19.3s: 	22.6406 Mbit/s
flow3  19.3s: 	22.6835 Mbit/s
flow0  19.4s: 	22.6835 Mbit/s
flow1  19.4s: 	22.6406 Mbit/s
flow2  19.4s: 	22.7693 Mbit/s
flow3  19.4s: 	22.7693 Mbit/s
flow0  19.5s: 	22.7264 Mbit/s
flow1  19.5s: 	22.7264 Mbit/s
flow2  19.5s: 	22.7264 Mbit/s
flow3  19.5s: 	22.6835 Mbit/s
flow0  19.6s: 	22.7693 Mbit/s
flow1  19.6s: 	22.7264 Mbit/s
flow2  19.6s: 	22.6406 Mbit/s
flow3  19.6s: 	22.6835 Mbit/s
flow0  19.7s: 	22.6406 Mbit/s
flow1  19.7s: 	22.6835 Mbit/s
flow2  19.7s: 	22.7693 Mbit/s
flow3  19.7s: 	19.0387 Mbit/s
flow0  19.8s: 	24.2701 Mbit/s
flow1  19.8s: 	21.0112 Mbit/s
flow2  19.8s: 	24.2272 Mbit/s
flow3  19.8s: 	25.0419 Mbit/s
flow0  19.9s: 	24.0557 Mbit/s
flow1  19.9s: 	21.4829 Mbit/s
flow2  19.9s: 	24.0128 Mbit/s
flow3  19.9s: 	21.3114 Mbit/s
flow0  20s: 	23.7555 Mbit/s
flow1  20s: 	21.6544 Mbit/s
flow2  20s: 	23.7555 Mbit/s
flow3  20s: 	21.6973 Mbit/s
flow0  20.1s: 	8.976 Mbit/s
flow1  20.1s: 	9.21216 Mbit/s
flow2  20.1s: 	8.99264 Mbit/s
flow3  20.1s: 	9.17696 Mbit/s
